id,graduation,university_course,university,profession,activity,company,city,state,P1,P2,P3,P4,P5,P6
0xE6D5AB3BDBDBCA3A6D6483110B56A8ECD845E817,Bacharelado,DIREITO,UNIVERSIDADE ANHANGUERA - UNIDERP,Advogado,,Ernesto borges,NULL,NULL,0,FALSE,FALSE,0,Minha empresa - benefício LITpass,FALSE
0xE95F4F79D66FCB999B0FB0B7E9BEE4021A6479E1,Bacharelado,Engenharia de Produção,Universidade Presbiteriana Mackenzie,Trainee,Responsável por projetos industrials com foco em melhoria de processo e redução de custos.,Habibs,NULL,NULL,1,TRUE,TRUE,3,Saint Paul,FALSE
0xECF958FF3548E3D3C0673D4DE250444A35D09386,Mestrado Acadêmico,EDUCAÇÃO FÍSICA,UNIVERSIDADE FEDERAL DO PARANÁ,Assessor,Agente Autônomo de Investimentos - AAI,Agente Autônomo de Investimento,NULL,NULL,0,TRUE,TRUE,0,Google,TRUE
0xF227920AD06D7CADDB84EAAD33FDF625CAAE38B1,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0xF3FA2A6003FC075D7D3AAE2AFF6CFBFFF5B332EC,pos-graduacao,MBA em Gestão de Projetos,USP/ESALQ,Assessor,,Dataprev,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0xF8785BD17F29F196B0AA80F3AA46DE985B70191C,Bacharelado,Engenharia de Energia,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,Coordenador,"Acompanhamento das atividades de Back Office das áreas de comercialização, gestão de clientes, e geração. Acompanhamento regulatório. Representação da empresa junto a associações do setor de energia. Avaliação de oportunidades regulatórias.",Bolt Serviços e Comercialização de Energia Ltda.,NULL,NULL,4,TRUE,TRUE,1,Linkedin,TRUE
0xFA66A3686272AF42E84DB9ADFDB421C5DC98B221,MBA,Gestão comercial e inteligência de mercado,IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0xFB644351560D8296FE6DA332236B1F8D61B2828A,Mestrado,Finanças,FGV,Especialista,Ministro aulas em cursos de Pós-Graduação da Saint Paul Escola de Negócios e Fecap. Também ministro aulas de graduação para ciências econômicas na ESAGS (2 lugar nacional no ENADE 2017 em Economia).,Saint Paul - Esags - Fecap,NULL,NULL,2,FALSE,TRUE,2,Saint Paul,FALSE
0xFC61F05C2DB94062F473A22C07D609EDCFD3AEA5,Bacharelado,Ciências Contábeis,UMC Mogi das Cruzes,Analista,,Auxiliadora Predial Ltda',NULL,NULL,4,TRUE,TRUE,2,Outros,FALSE
0xFE743D2319858BDFDCD82C4E30AD85BC67E29667,Bacharelado,ADMINISTRAÇÃO,UFRGS,Estagiário,,GE,NULL,NULL,2,FALSE,TRUE,4,Outros,TRUE
0xFEA484ACDCCE530CC25A0037283179A821C6B72E,Bacharelado,Ciência e Economia,UNIVERSIDADE PAULISTA,Estagiário,,Banco Carrefour,NULL,NULL,1,FALSE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0xF692C99D949DA24597560366512AC7D0E248F657,Bacharelado,FÍSICA,FFCLRP - USP,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,TRUE
0xF79828E54EE0E1D0ABB50E4651A0945F6CFCB43B,Bacharelado,ENGENHARIA DE PRODUÇÃO,UNIVERSIDADE FEDERAL DE OURO PRETO,SEM EXPERIÊNCIA,,,NULL,NULL,3,FALSE,TRUE,4,Saint Paul,TRUE
0xFA8E8B115742A1ABCDB08880572EC1154DCFA557,Graduação,Economia,Universidade Federal de Mato Grosso,Coordenador,Coordenador regional,Agibank,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0xFB644351560D8296FE6DA332236B1F8D61B2828A,Doutorado,Finanças,FGV,Analista Junior,Planejamento estratégico na área de distribuição e operacionais. Desenvolvimento de projeto referente à abertura dos gastos em fretes. Análise dos custos de distribuição.  Planejamento financeiro na área de e operacionais.,Unilever,NULL,NULL,2,FALSE,TRUE,2,Saint Paul,FALSE
0xFE0A6ED13B5E04FC67A4D7ED923389FC46DE010F,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0xF7067FCED603E8F3BDB80BEA3F48CF87F6B3095A,Bacharelado,ENGENHARIA DE PRODUÇÃO,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS,SEM EXPERIÊNCIA,,,NULL,NULL,2,FALSE,TRUE,4,Google,TRUE
0xFB644351560D8296FE6DA332236B1F8D61B2828A,Graduação,Ciências Econômicas,USP,Analista Junior,Planejamento estratégico na área de distribuição e operacionais. Desenvolvimento de projeto referente à abertura dos gastos em fretes. Análise dos custos de distribuição.  Planejamento financeiro na área de e operacionais.,Unilever,NULL,NULL,2,FALSE,TRUE,2,Saint Paul,FALSE
0xFE6D3272DEAFCFBCC50B36F9802D0EB9CFD01EBF,Doutorado,"Educação, Arte e História da Cultura",Mackenzie,Diretor,,Tribunal Regional do Trabalho 2ª Região,NULL,NULL,4,TRUE,TRUE,2,Outros,FALSE
0xFF5C954980765189FA75B541C4389CBA35A38CF8,Bacharel,Administração de Empresas,Mackenzie,Supervisor,Supervisor de equipe de atendimento,American Airlines,NULL,NULL,0,TRUE,TRUE,3,Saint Paul,TRUE
0x3BF8D903F73DC780B9A6900DE5213FC1EBCBD639,Bacharelado,ADMINISTRAÇÃO,FACULDADE JK BRASÍLIA -SAMAMBAIA,Economista,,UNISINOS,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x3DE7C995F8774B5C415B988884E82E85066FDC79,MBA,Gestão Empresarial,Uniritter,Auditor,"Realizar entendimento dos processos significativos da empresa dentre eles: vendas, contas a receber e a pagar, folha de pagamento, compras, custo, despesas e contingências e etc. a fim de mapear os riscos de auditoria; Execução de trabalhos de audit",Deloitte,NULL,NULL,4,TRUE,TRUE,3,Instagram,TRUE
0x3E8C0F01F52F8FD1CCDC135628D4E49304152E31,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x3FCFC1F7F34E78A937E81171BA51DC39538DB993,Tecnólogo,Construção de Edifícios,FACULDADE DE TECNOLOGIA DE SÃO PAULO,Trainee,"Programa Trainee, que tem duração de 18 meses, com a oportunidade da visão geral de áreas e negócios, experiência on-the-job  3 áreas: comercial vendas, inteligência de mercado e gestão de projetos.",Duratex S.A,NULL,NULL,4,TRUE,FALSE,4,Outros,TRUE
0x4408FF7CE99E70401255921DD79E6CA022F16B46,Especialização,Marketing,UNIVERSIDADE ESTADUAL DE CAMPINAS,Consultor,,Oracle,NULL,NULL,2,FALSE,TRUE,1,Google,TRUE
0x45D282775330F16EDDEC2B6C954F89A5ACE7F838,Bacharelado,Contabilidade,Fael,Gerente,"Profissional com experiência nas áreas mercado financeiro, financeira e cadeia de suprimentos, com 6 anos de experiência no mercado, com foco em escrituração, análise, apurações fiscais e obrigações acessórias.",Servotronic Manut e Comércio Industrial,NULL,NULL,2,TRUE,TRUE,4,Linkedin,FALSE
0x4622580956B0852B73BF225BD6499914C83ED98A,Mestrado Acadêmico,CIÊNCIAS CONTÁBEIS,FECAP,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,FALSE,4,Saint Paul,TRUE
0x4A53CEAEA016F74D1BF1111526D687F1AFFE794F,MBA,Gestão Empresarial,FUNDAÇÃO RMANDO ALVARES PENTEADO,Gerente,"Liderar equipes de vedas, administrativa e logística.",SK Automotive,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0xF421260FC432A64C0F132BB85F6A4DBB484BD292,Bacharelado,RELAÇÕES INTERNACIONAIS,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Gerente,,Stone Pagamentos,NULL,NULL,1,FALSE,TRUE,3,Outros,TRUE
0xF9C9DB983F5B48174E3A8624FFEB28A742E53294,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,FALSE,4,"Mídia (revista, jornais, sites)",TRUE
0xFB5FE44E5148543AFE8309CFE12F75B71A0F1B38,Bacharelado,CIÊNCIAS ECONÔMICAS,Universidade de São Paulo (USP),SEM EXPERIÊNCIA,,,NULL,NULL,2,TRUE,TRUE,4,Linkedin,TRUE
0xFB9D95AFC2038190E91DC5716AD8463E9A977103,Bacharelado,Direito,Universidade São Francisco,Analista,"Realizo análise da solicitação do meu cliente, em geral RH ou corretor e direciono para o setor responsável, solicitando e conduzindo a resolução.",Seguros Unimed,NULL,NULL,4,TRUE,TRUE,1,Minha empresa - benefício LITpass,TRUE
0xFC9EEF1F11E008FC7A53552C19B478EE2C497383,MBA,MBA FINANÇAS E CONTROLADORIA,UNIJORGE,Analista,"Responsável pelos setores de compras, Rh, contratos e apoio ao SGQ.",Asssociação de Analises Clinicas - Rede Labforte,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0xFD0602B386644FF04B94A5D79709E1F6949E25DF,Bacharelado,Direito,Faculdades Integradas Rio Branco,Coordenador,"Coordenadora técnica da área de Liability Insurance, responsavel pela analise e subscrição de riscos de Responsabilidade Civil.",Fairfax Seguros,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xFF3826A69C04810B5ACD2FAA8CDDD8A7D1C14410,Bacharelado,ENGENHARIA MECÂNICA,PUC Minas,Analista Senior,"Analista de sistemas, foco em desenvolvimento mobile.",Everis,NULL,NULL,0,FALSE,FALSE,0,Linkedin,TRUE
0xDFF2A0221741B8400B1B80DBF64A7E3B830C9C0E,Bacharelado,ADMINISTRAÇÃO,FACULDADE NOSSA SENHORA APARECIDA,Assistente,,Sicoob Cocred,NULL,NULL,4,FALSE,TRUE,4,Outros,TRUE
0xE24E3B062BB6105F726B37D551F22026420F033A,Bacharelado,ENGENHARIA DE PRODUÇÃO,UFC,Engenheiro,Analisar e de desenvolver projetos de redução de custos e variabilidade dos processos relacionados a manufatura de uma linha de produção de veículos.,Ford,NULL,NULL,2,TRUE,TRUE,0,Saint Paul,TRUE
0xE84CFA85D3543AE13433544FA41EED8E7A4826D1,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xECCEB5241F5236402CFE4A7AACB1EF45B5388924,"Life, Professional and Leader Coach",Formação para COACH,ACT COACHING,Coordenador,"Como Coordenador Comercial de Produtos Diferenciados, fui responsável pelas áreas de Líquida, Perfumaria e Limpeza, negociando com empresas que possuem produtos de nicho (veganos, vegetarianos, premium, orgânicos...) e de startups com novidades.",GPA,NULL,NULL,3,FALSE,FALSE,3,Saint Paul,TRUE
0xF02EDE7891C212815E5D895714353D9B7C2672FF,Tecnólogo,TECNOLOGIA EM MARKETING,Fatec Sebrae,SEM EXPERIÊNCIA,,,NULL,NULL,3,FALSE,TRUE,4,"Mídia (revista, jornais, sites)",TRUE
0xF555C9C9B9C062AB0FCAD2D10C4EEFEA34FA3566,Mestrado Acadêmico,Ciência Política,USP,Analista Junior,Analista de Inteligência Comercial focado na área de Outbound,Routeasy,NULL,NULL,2,FALSE,TRUE,2,Google,TRUE
0xFA8598361DFF3F2982F58BB87374F9DF20B94ECE,Bacharelado,CIÊNCIAS CONTÁBEIS,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assistente,teste,INEC,NULL,NULL,3,TRUE,TRUE,4,Outros,TRUE
0xFF29B6FA21B8941A6CCFE8C43BFEDE4657B346A5,Bacharelado,Ciência e Economia,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,FALSE,4,"Mídia (revista, jornais, sites)",TRUE
0xF11557A7ED69646A35EEEF80EC34D7C1D1D68D39,Bacharelado,LETRAS - PORTUGUÊS E INGLÊS,Faculdade Farias Brito,Gerente,Atuo como gerente comercial de investimentos no segmento Top Advisor - Alta Renda.,Banco Safra,NULL,NULL,0,FALSE,FALSE,2,Minha empresa - benefício LITpass,FALSE
0xF2B2143849F1C25419B0F83232F2615AE4AC2BC2,MBA,Gestão Financeira de Investimentos e Mercado de capitais,Fundação Getúlio Vargas,Analista Pleno,,Safra,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xF302D62B89073CE5CC63F4CDCA17205FE9CB9E5E,SEM FORMAÇÃO,,,CEO,,Espace center,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xF4232F54F4777A774A737A64C02D20C2D1EB36AE,Bacharelado,CIÊNCIA DA COMPUTAÇÃO,FACULDADE ANHANGUERA DE VALINHOS,Gerente,"Atuei em agência, com atendimento a pessoas jurídicas de todos os portes, por 9 anos, sendo que 1 ano foi como gerente corporate, depois Gerente Geral de Ag por 7 anos e agora no mercado de atacado.",CAIXA ECONOMICA FEDERAL,NULL,NULL,4,FALSE,TRUE,4,Outros,TRUE
0xF5816BE7A10D6396B3C0FEE2852D9816978A0FFF,Bacharelado,ENGENHARIA MECÂNICA,UNIVERSIDADE ESTADUAL DE CAMPINAS,Engenheiro,Engenharia de desenvolvimento de trocadores de calor para ar condicionado automotivo.,MAHLE Behr Gerenciamento Térmico,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0xFD25239FF71DDFCB0A4E2E13AFFAE91D6F953EF7,Bacharelado,ENGENHARIA ELÉTRICA,UNIVERSIDADE SÃO JUDAS TADEU,Gerente,Responsável pelo property management dos ativos da Brookfield no estado de SP,Brookfield Properties,NULL,NULL,3,TRUE,TRUE,3,Outros,TRUE
0x84477EC759FF5C8D867E230D9A71CACC688D81E6,Tecnólogo,TECNOLOGIA EM MARKETING,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,Sócio/ Dono / Proprietário,"Sou fundador, sócio e diretor da agência La Graine de marketing digital.",Agência La Graine,NULL,NULL,0,TRUE,FALSE,3,Saint Paul,FALSE
0x8524C0752B66CB0221BDEC33A98079372D0A3464,Bacharelado,ADMINISTRAÇÃO,UNI-FACEF Centro Universitário de Franca,Consultor,Sou consultor nas áreas de finanças e estratégia.,Vinícius Argenti Consultoria e Assessoria Empresarial,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x8524C0752B66CB0221BDEC33A98079372D0A3464,Bacharelado,ADMINISTRAÇÃO,UNI-FACEF Centro Universitário de Franca,Coordenador,"Atuo como professor e coordenador de cursos de uma escola técnica na cidade de Franca-SP (ETEC Dr. Júlio Cardoso), filiada ao Centro Paula Souza - autarquia estadual de São Paulo, vinculada à Secretaria de Ciência e Tecnologia.",Centro Paula Souza,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x85F6AD09126916B8E6C4278F4F1907A0233B8A2D,Especialização,Inteligencia de Mercado,Saint Paul,Assistente comercial,,Saint Paul Escola de Negócios,NULL,NULL,3,FALSE,FALSE,2,Saint Paul,FALSE
0x85F6AD09126916B8E6C4278F4F1907A0233B8A2D,Tecnólogo,Gestão de Comércio Exterior,FACULDADE ESAMC SOROCABA,Assistente comercial,,Saint Paul Escola de Negócios,NULL,NULL,3,FALSE,FALSE,2,Saint Paul,FALSE
0x8ADDDA4A2ACD3FE580019BA9A07C149D9B59D4D1,Bacharelado,COMUNICAÇÃO SOCIAL - JORNALISMO,FACULDADE CÁSPER LÍBERO,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,FALSE
0x8B757DAF971885DFC72D45A5465D57A1F6E772C5,Bacharelado,CIÊNCIAS CONTÁBEIS,Fmu,Gerente,Fiscal contábil departamento pessoal financeiro,Só Engenharia do.processo,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x8D0779285F20C915FAC2F7E100789EDE3A87FBBD,Bacharelado,Engenharia de Petróleo,USP,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0x90CCB670C8FA412975A235CB851688E025239843,Bacharelado,PP,UNIVERSIDADE PRESBITERIANA MACKENZIE,Estagiário,produzir conteúdo para redes sociais,Agencia Mood,NULL,NULL,0,FALSE,FALSE,0,Google,FALSE
0xC73EFBB671C1036B9DD78E5A6731AE3D8BCA2E25,Especialização,DIREITO,FACULDADE ESCOLA PAULISTA DE DIREITO,Coordenador,"Coordenação da área de controladoria jurídica e Contencioso Susep.  Responsável pelos indicadores do contencioso e parte financeira do jurídico, no que se refere a acordos, redução de processos e redução custos",Seguros Unimed,NULL,NULL,0,TRUE,TRUE,2,Minha empresa - benefício LITpass,FALSE
0xC7F6B54D96488EC5E38FA22B3B39EAED871081B8,MBA,Gerência de Projetos,CENTRO UNIVERSITÁRIO UNICARIOCA,Coordenador,"Responsável pela área de Serviços da Filial. Operação Técnica: Volante, Residente e Implantação, das equipes Operacionais Residentes e Suporte de Soluções. Onde a estrutura da filial neste segmento conta com um headcount de mais de 200 colaboradores.",Simpress - An HP Company,NULL,NULL,4,FALSE,TRUE,3,Outros,TRUE
0xC9501EEE16423A6F97B63148597E7D3BBC4880CD,SEM FORMAÇÃO,,,Especialista,"Profissional atuante na área de Planejamento e Controle de Manutenção, Produção e Construção com experiência em ferramentas como SAP/R3 Módulos PM e MM, MS Project e Primavera P6.",Wood.,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0xCBA70F520553731EA301414FA396044506681294,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,1,FALSE,FALSE,4,Instagram,TRUE
0xCDCD2AB9C09901DDF0017BD374DF115B990EB532,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,TRUE,4,Instagram,TRUE
0xD2697E7C753F4DF007C782168327A5826EAA50D0,Bacharelado,Ciência e Economia,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Analista Junior,"Sou analista de compliance e uma das maiores assets do País, controle de mais de 1000 fundos de acordo com seus regulamentos e legislação.",Bradesco Asset Manegement,NULL,NULL,3,FALSE,TRUE,4,Instagram,TRUE
0xD39BC165C0A8F68B0E78C26D35E8F28BAAF92E66,MBA,MBA em Gestão de Pessoas,Escola de Direito de São Paulo - FGV DIREITO SP,Gerente,,Banco Safra,NULL,NULL,4,FALSE,TRUE,1,Minha empresa - benefício LITpass,TRUE
0xD502135FB220C6D6285C1FBE9DA3C27DEF9EA836,Bacharelado,ENGENHARIA DE PRODUÇÃO,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS,Coordenador,,Ambev,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0xD66193A2291BEF86D3A2C6E2DA5B1200397DC35C,Bacharelado,Engenharia Elétrica,UFMA,Analista,,NEPEN / Equatorial Energia,NULL,NULL,1,FALSE,TRUE,2,Outros,TRUE
0xD6DD1D569387D5854CA09E5F4FDD104DC4CCDBC9,SEM FORMAÇÃO,,,Analista,"Sou uma pessoa receptiva à mudanças, íntegra,responsável e comprometida com os prazos e metas estabelecidas. Possuo ótimo relacionamento interpessoal, sou espontânea e com foco no trabalho em equipe.",Unimed odonto,NULL,NULL,0,TRUE,TRUE,2,Minha empresa - benefício LITpass,FALSE
0xD7BB330D6347C295B82BC0B1B4B032A7A617B95D,Bacharelado,ADMINISTRAÇÃO,UNIVERSIDADE ESTADUAL DO CEARÁ,Assistente,,San Paolo,NULL,NULL,3,FALSE,TRUE,1,Linkedin,TRUE
0xD88D987C951D89BE57053343A100CCC1DB7F1202,MBA,MBA em Gestão de Negócios,Centro Universitário IBMEC,Coordenador,"Atuo na coordenação de cursos de pós-graduação. Estou responsável diretamente pela gestão dos cursos, academicamente, financeiramente e comercialmente.",Faculdade Martha Falcão,NULL,NULL,0,FALSE,TRUE,2,Google,TRUE
0xD8B5D255C40509BB9E6B91F4BD509CFB603DA665,Especialização,Auditoria em Saúde,CENTRO UNIVERSITÁRIO SÃO CAMILO,Coordenador,Gestora da área de Auditoria de Contas Médicas.,Seguros Unimed,NULL,NULL,4,TRUE,TRUE,0,Minha empresa - benefício LITpass,FALSE
0xDC1DC6B3D95FC2D0C5D145AC741DE62EE75D0F41,Tecnólogo,TECNOLOGIA EM MARKETING,Uniritter,Analista,Analista de Interação com o Cliente,SAP,NULL,NULL,0,TRUE,TRUE,0,Linkedin,FALSE
0xDC7B73A3DC20A5BE9D44E3A3BD0833680808A1DB,Bacharelado,CIÊNCIAS CONTÁBEIS,Estácio FIB - Centro Universitário Estácio da Bahia,Analista Pleno,,Grupo LM,NULL,NULL,0,TRUE,TRUE,0,Linkedin,FALSE
0xDCDEE608F07355C48E6F028CB5790C7C436FC3BE,MBA,Finanças,FGV,Planejamento Financeiro,,Even Construtora e Incorporadora,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xDD9C8B251B001ACD2970A3FE4A13EB0F63C350BB,Bacharelado,CIÊNCIAS ECONÔMICAS,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Outros,FALSE
0xAB3B349C0B91646C0467BD3797B0417AFCA60A12,Bacharelado,TURISMO,UNIVERSIDADE ANHEMBI MORUMBI,Coordenador,,OYO,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0xAB4D98628D7B8004D492AF089B29CED4502082C6,Bacharelado,Biologia,UNITAU,Coordenador,,Insetimax Industria Quimica,NULL,NULL,4,TRUE,TRUE,3,Outros,TRUE
0xAC58FA5C1D2579606A6048D2EA2A98E1EEE3147E,Especialização,Contabilidade Auditoria e Controladoria,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,Analista,"Gosto de Ler, Viajar , Música, Economia e Mercado Financeiro.  Facilidade em aprender e usar as ferramentas Corporativas para desenvolver meu trabalho com time, tenho engajamento com as metas estabelecidas na empresa. Gosto de aprender coisas novas.",Si Group Crios Resinas SA,NULL,NULL,0,TRUE,TRUE,2,Linkedin,TRUE
0xAD0099CA2D29B1599F5A274FA453E66E44533236,Licenciatura,QUÍMICA,Universidade do Grande ABC,Gerente,"Gerenciamento e desenvolvimentos de novos negócios no mercado químico voltado para indústrias automobilística, embalagens, tintas e papel.",Luksnova S/A indústria e comércio,NULL,NULL,3,FALSE,TRUE,2,Outros,TRUE
0xAD7307F405A09778717DCEEF633728F03CAA3869,Bacharelado,ADMINISTRAÇÃO,UNISUAM,Assistente,"tenho experiência em rotinas administrativas, no momento estou focando em finanças.",Grupo BRMED,NULL,NULL,0,TRUE,TRUE,3,Outros,FALSE
0xAEBE5AA5D0AB753B179D9C5D45A41CBFB94F8E55,MBA,COMÉRCIO EXPERIOR E NEGÓCIOS INTERNACIONAIS,FGV,Gerente,,correios,NULL,NULL,4,FALSE,TRUE,4,Linkedin,FALSE
0xB1008FF35D62109408B4CF7D9A8DCD29D23B43C6,Bacharelado,Economia,PUC-Rio,SEM EXPERIÊNCIA,,,NULL,NULL,3,FALSE,TRUE,3,Saint Paul,TRUE
0xB172A8A25FACD448C2C1470612BC0D75C87E2138,Bacharelado,ADMINISTRAÇÃO,Univale,Gerente,,Safra,NULL,NULL,1,FALSE,TRUE,4,Saint Paul,TRUE
0xB8A0F1092BF407E68FC418F288EE9D47D550CAE7,Bacharelado,DIREITO,Universidade de São Paulo,Advogado,,CCR,NULL,NULL,3,TRUE,TRUE,3,Outros,TRUE
0xBBF5A1AF2F5F7E5F85737035EEE2215EDA465B1A,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xBD908B21707478B62D98E77333985C15A66BCD30,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0xBEE998684D557E2C74F62B15945FD408B56AC780,Tecnólogo,MECÂNICA DE PRECISÃO,FACULDADE DE TECNOLOGIA DE SÃO PAULO,Analista,Desenvolvimento de análises e relatórios gerenciais. Desenvolvimento e manutenção de dashboards no Power BI e querys em SQL. Desenvolvimento de uma célula de Analytics.,Vyttra Diagnósticos,NULL,NULL,4,FALSE,TRUE,2,Outros,TRUE
0xC30B70AF09E54170942289256465735E8408EF90,Tecnólogo,Gestão de Recursos Humanos,CENTRO UNIVERSITÁRIO SENAC,Assistente,,Seguros Unimed,NULL,NULL,4,TRUE,TRUE,2,Minha empresa - benefício LITpass,FALSE
0xC34A889FA517C289629AC173B28907EDA6D32F2E,MBA,MBA Executivo,FGV,Gerente,-,C6 Bank,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0xC3845E7501C92B00B59A77CC9507CD9346ED11B2,Bacharelado,Administração de Empresas,UNIVERSIDADE NOVE DE JULHO,Gerente,,Destilaria Londra,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0xC962CDB47A288B94607EB0432045C7F7740AE363,MBA,Gestão Empresarial,FGV,Analista,"Cálculo de custo de produto para mercados nacional e exportação; estudos de casos direcionados a Sales, Markenting e Engenharia de Projetos.",Scania Latin America,NULL,NULL,3,TRUE,FALSE,2,Google,TRUE
0xCE88E6B98E7DE11A62134FF5CECAA869F89FA675,MBA,"Liderança, Inovação e Gestão 3.0",PUC-RS,Engenheiro,"Trabalho no setor de engenharia do produto sendo o Engenheiro responsável por alguns produtos e também clientes no desenvolvimento de novos produtos.  Conheço sobre Office, SAP, IATF16949 (APQP, PPAP, 8D, MSA,...), Creo, PDMLink,",JOST Brasil Sistemas Automotivos,NULL,NULL,3,TRUE,FALSE,4,Instagram,FALSE
0xD4320A42BF5318256F513E1EA0752DF20A187976,Bacharelado,Ciência e Economia,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Estagiário,Atuava na área de inteligencia comercial no segmento de Middle Market,Banco Sofisa,NULL,NULL,4,FALSE,TRUE,1,Outros,TRUE
0x4A19D718BE22325FB0206B2AF73652D0DA77A181,Bacharelado,CIÊNCIAS CONTÁBEIS,UNIVERSIDADE ANHEMBI MORUMBI,Analista Senior,Atualmente atuo como analista de contabilidade e controladoria e tenho como principal função implementar e revisar normas contábeis para garantir a qualidade da informação contábil.,Hospital ALenão Oswaldo Cruz,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0x4A8E62743FA9073D3D0EACBCCA2813966F87B1E5,Bacharelado,ENGENHARIA DE ALIMENTOS,UNICAMP,Analista Senior,,Gol Linhas Aereas,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x4EA51D8587A475116E3D1BD9164D5C37706A9266,Bacharelado,ENGENHARIA DE PRODUÇÃO,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0x4F623B7D54879F1C79473E99629BE7B8ABBF6FEA,Tecnólogo,TECNOLOGIA EM GESTÃO FINANCEIRA,UNIVERSIDADE PAULISTA,Gerente,Bancário,Caixa Econômica Federal,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0x516FCF18A3E34E03ED36E00D122BC3343B9D7B91,SEM FORMAÇÃO,,,Analista,Analista de Relações com Investidores e Estruturação Financeira,Ecorodovias Infraestrutura e Logística,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0x5192AFF48A45D52A04848F89EA038EB6308C2681,MBA,ADMINISTRAÇÃO,FACULDADE ATENEU,Analista,Analista de Comunicação e Relacionamento com o Mercado.,FIEC,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,FALSE
