id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
,SEM FORMAÇÃO,,Outros,Siderurgica,1.0,1.0,1.0,8.0,Saint Paul,11.0,1.0,1.0,,perfil6
608360908.0,Bacharelado,UFRN,Supervisor,Eletroeletronicos,1.0,1.0,1.0,7.0,Facebook,54.0,45.0,,0.0,perfil2
517475312.0,Especialização,Universidade Metodista de Sao Paulo,Engenheiro,Siderurgica,1.0,1.0,1.0,3.0,Linkedin,83.0,44.0,41.0,0.0,perfil2
671630145.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Oleo e Gas,1.0,1.0,,9.0,Linkedin,30.0,3.0,1.0,0.0,perfil6
140827782.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Eletroeletronicos,1.0,1.0,1.0,7.0,Linkedin,27.0,3.0,1.0,0.0,perfil6
,MBA,UFF,Diretor,Siderurgica,1.0,1.0,1.0,9.0,Facebook,33.0,8.0,,0.0,perfil6
880803595.0,Especialização,Escola Paulista de Direito,Engenheiro,Entretenimento,1.0,1.0,1.0,6.0,,21.0,7.0,5.0,0.0,perfil5
461920420.0,SEM FORMAÇÃO,,Analista,servicos,0.0,0.0,1.0,5.0,Facebook,80.0,,18.0,0.0,perfil3
226756124.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista Senior,,1.0,1.0,1.0,9.0,Outros,114.0,49.0,32.0,0.0,perfil2
843810425.0,SEM FORMAÇÃO,UFSCar,,,,1.0,1.0,4.0,Outros,29.0,16.0,15.0,0.0,perfil3
266384300.0,,UNICAMP,Analista,e-commerce,,1.0,1.0,6.0,Linkedin,659.0,607.0,591.0,5.0,perfil1
231540134.0,MBA,UNIP,Diretor,,0.0,0.0,1.0,10.0,Outros,31.0,18.0,17.0,0.0,perfil3
116657872.0,,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Siderurgica,0.0,0.0,1.0,4.0,Saint Paul,20.0,7.0,6.0,0.0,perfil5
999824656.0,,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,Eletroeletronicos,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,10.0,3.0,1.0,0.0,perfil6
641672012.0,Bacharelado,UEPB,Gerente,Siderurgica,0.0,0.0,1.0,4.0,,31.0,16.0,13.0,0.0,perfil4
561363097.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,214.0,,144.0,0.0,perfil2
947505657.0,Licenciatura,UNICAMP,Assessor,e-commerce,0.0,0.0,1.0,8.0,Google,,21.0,17.0,0.0,perfil3
464758274.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Assessor,Siderurgica,1.0,1.0,1.0,10.0,Mídia (revista/jornal/web),145.0,113.0,,0.0,perfil2
772381663.0,Tecnólogo,UEPB,Engenheiro,Laminados,1.0,1.0,1.0,,Linkedin,40.0,32.0,30.0,0.0,perfil2
667986941.0,Bacharelado,UNICAMP,Supervisor,Estado,1.0,1.0,1.0,7.0,Saint Paul,354.0,129.0,114.0,5.0,perfil1
,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Siderurgica,1.0,1.0,1.0,8.0,Instagram,36.0,11.0,11.0,0.0,perfil4
826732769.0,Bacharelado,,Outros,,1.0,1.0,1.0,8.0,,50.0,11.0,8.0,0.0,perfil5
120941364.0,MBA,UNIVERSIDADE NOVE DE JULHO,Analista Senior,,1.0,1.0,,10.0,Google,33.0,17.0,13.0,0.0,perfil4
,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Oleo e Gas,1.0,1.0,1.0,6.0,,30.0,8.0,7.0,0.0,perfil5
,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Siderurgica,,1.0,,4.0,Google,,13.0,,0.0,perfil4
677472580.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Montadora,1.0,1.0,1.0,7.0,Google,226.0,70.0,32.0,0.0,perfil2
523652672.0,Bacharelado,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,,0.0,,1.0,5.0,,27.0,24.0,23.0,0.0,perfil2
154657061.0,Especialização,,Analista Senior,Siderurgica,1.0,1.0,1.0,2.0,Outros,98.0,24.0,6.0,0.0,perfil5
,Licenciatura,FGV-RJ,,Siderurgica,1.0,1.0,1.0,4.0,Instagram,10.0,3.0,1.0,0.0,perfil6
580499198.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,,0.0,0.0,1.0,,Linkedin,86.0,12.0,6.0,0.0,perfil5
280254085.0,,FGV-RJ,SEM EXPERIÊNCIA,Oleo e Gas,,1.0,1.0,2.0,Google,30.0,3.0,2.0,0.0,perfil6
,MBA,UNIVERSIDADE NOVE DE JULHO,Outros,Laminados,0.0,0.0,1.0,9.0,Outros,,87.0,87.0,,perfil1
,Tecnólogo,FATEC,Supervisor,servicos,0.0,0.0,1.0,3.0,Outros,121.0,43.0,36.0,0.0,perfil2
612025106.0,SEM FORMAÇÃO,FGV-RJ,,Borracha,0.0,0.0,1.0,7.0,Facebook,100.0,,96.0,0.0,perfil2
674661051.0,Bacharelado,UFPE,Assessor,Eletroeletronicos,0.0,0.0,1.0,3.0,Saint Paul,10.0,9.0,7.0,0.0,perfil5
442303957.0,,FGV-RJ,Advogado,Borracha,1.0,1.0,1.0,9.0,,64.0,19.0,,0.0,perfil3
161990460.0,Especialização,UFSCar,Coordenador,Oleo e Gas,,1.0,1.0,5.0,Mídia (revista/jornal/web),,37.0,32.0,1.0,perfil1
974549396.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,38.0,18.0,14.0,0.0,perfil4
664841113.0,MBA,UEPB,Analista Senior,,1.0,1.0,1.0,7.0,,181.0,156.0,142.0,3.0,perfil1
417131236.0,Especialização,UFRJ,Assessor,,0.0,0.0,1.0,4.0,Google,28.0,,,0.0,perfil6
692689603.0,,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Estado,1.0,,1.0,4.0,Google,29.0,8.0,,0.0,perfil5
883108735.0,Licenciatura,FACULDADE ANHANGUERA,Analista,,1.0,,1.0,9.0,Linkedin,73.0,19.0,11.0,0.0,perfil4
821371824.0,MBA,Universidade Metodista de Sao Paulo,,Borracha,0.0,0.0,1.0,9.0,Outros,124.0,23.0,16.0,0.0,perfil3
,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Oleo e Gas,,1.0,1.0,,Linkedin,33.0,6.0,2.0,,perfil6
132392632.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),31.0,,1.0,0.0,perfil6
177936101.0,Licenciatura,UFRJ,SEM EXPERIÊNCIA,,1.0,1.0,1.0,4.0,YouTube,271.0,72.0,,1.0,perfil1
312220896.0,MBA,,Coordenador,Oleo e Gas,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,27.0,16.0,4.0,0.0,perfil6
557093637.0,Licenciatura,Universidade Metodista de Sao Paulo,Supervisor,,1.0,1.0,1.0,2.0,Google,21.0,20.0,15.0,1.0,perfil1
255211358.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,,,0.0,1.0,8.0,Outros,60.0,,32.0,0.0,perfil2
768541626.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Laminados,1.0,1.0,1.0,8.0,Linkedin,27.0,19.0,18.0,0.0,perfil3
338682542.0,MBA,,,Laminados,0.0,0.0,1.0,2.0,,184.0,151.0,148.0,,perfil1
869877491.0,Licenciatura,UFRN,SEM EXPERIÊNCIA,Eletrodomesticos,1.0,1.0,1.0,10.0,Facebook,65.0,32.0,28.0,0.0,perfil2
132699762.0,Especialização,UFSCar,Outros,Oleo e Gas,0.0,0.0,1.0,3.0,Facebook,533.0,214.0,148.0,0.0,perfil2
,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Borracha,0.0,,,,YouTube,87.0,27.0,25.0,0.0,perfil2
791590376.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,Laminados,1.0,1.0,,3.0,Instagram,31.0,31.0,31.0,0.0,perfil2
168653491.0,Especialização,Universidade Metodista de Sao Paulo,Analista Senior,e-commerce,0.0,0.0,1.0,10.0,YouTube,131.0,62.0,43.0,0.0,perfil2
969218243.0,MBA,UFF,Diretor,,1.0,1.0,1.0,9.0,Linkedin,27.0,4.0,2.0,0.0,perfil6
474019902.0,MBA,Universidade Metodista de Sao Paulo,Supervisor,Oleo e Gas,0.0,0.0,1.0,3.0,Facebook,27.0,3.0,1.0,0.0,perfil6
597642133.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,e-commerce,1.0,1.0,1.0,5.0,Instagram,11.0,,1.0,0.0,perfil6
369883670.0,Licenciatura,UNICAMP,Coordenador,Laminados,,1.0,1.0,,Google,23.0,2.0,1.0,0.0,perfil6
784023370.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,servicos,0.0,0.0,1.0,7.0,,29.0,2.0,2.0,0.0,perfil6
875683943.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Borracha,0.0,0.0,1.0,9.0,Facebook,54.0,54.0,54.0,0.0,perfil2
469610482.0,Tecnólogo,,Assessor,,1.0,1.0,1.0,9.0,Saint Paul,199.0,77.0,66.0,0.0,perfil2
548638013.0,Bacharelado,,Advogado,Oleo e Gas,0.0,0.0,1.0,5.0,Outros,,71.0,66.0,1.0,perfil1
464387431.0,Bacharelado,USP,,,0.0,0.0,,7.0,Facebook,66.0,,42.0,2.0,perfil1
675216735.0,Especialização,UNICAMP,Coordenador,Eletrodomesticos,0.0,0.0,1.0,7.0,Saint Paul,31.0,3.0,2.0,0.0,perfil6
790708820.0,MBA,FGV-RJ,Coordenador,Borracha,1.0,1.0,,10.0,Google,,58.0,7.0,0.0,perfil5
320266327.0,MBA,USP,Gerente,Entretenimento,0.0,0.0,1.0,9.0,Facebook,,19.0,11.0,0.0,perfil4
183886505.0,Especialização,UFRN,Advogado,Eletroeletronicos,,0.0,1.0,7.0,Saint Paul,31.0,31.0,,0.0,perfil2
977060951.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,e-commerce,1.0,1.0,1.0,7.0,Outros,45.0,15.0,11.0,0.0,perfil4
704584907.0,MBA,UNIP,Assessor,Estado,0.0,0.0,1.0,2.0,Google,50.0,17.0,12.0,1.0,perfil1
209857806.0,Tecnólogo,UFRJ,SEM EXPERIÊNCIA,Estado,0.0,0.0,1.0,9.0,Facebook,,,28.0,0.0,perfil2
159458941.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,e-commerce,1.0,1.0,1.0,6.0,Facebook,114.0,17.0,12.0,,perfil4
235437600.0,MBA,UNICAMP,Analista,Eletrodomesticos,0.0,,1.0,2.0,Saint Paul,630.0,381.0,333.0,3.0,perfil1
347637534.0,Bacharelado,UFRN,SEM EXPERIÊNCIA,e-commerce,0.0,0.0,,7.0,Minha empresa - benefício LITpass,18.0,5.0,2.0,0.0,perfil6
,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Entretenimento,0.0,,1.0,10.0,Linkedin,30.0,8.0,2.0,0.0,perfil6
692851309.0,Especialização,Unesp,,Eletrodomesticos,1.0,1.0,,7.0,Minha empresa - benefício LITpass,127.0,19.0,11.0,0.0,perfil4
767563794.0,SEM FORMAÇÃO,UFRJ,Gerente,Montadora,0.0,0.0,1.0,3.0,Outros,52.0,,2.0,,perfil6
250320121.0,Tecnólogo,UNICAMP,,Estado,0.0,0.0,1.0,10.0,Facebook,85.0,31.0,28.0,0.0,perfil2
287585425.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Eletroeletronicos,0.0,0.0,,3.0,Outros,52.0,24.0,21.0,0.0,perfil2
602464647.0,Bacharelado,UFRJ,Gerente,Laminados,,0.0,1.0,,Instagram,54.0,24.0,21.0,,perfil2
542187197.0,Bacharelado,UNICAMP,Assessor,Montadora,0.0,0.0,1.0,2.0,,100.0,32.0,22.0,0.0,perfil2
830808503.0,,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,,1.0,1.0,1.0,10.0,Linkedin,,7.0,4.0,2.0,perfil1
690247391.0,Licenciatura,FACULDADE ANHANGUERA,Assessor,Eletroeletronicos,1.0,1.0,1.0,,Mídia (revista/jornal/web),30.0,2.0,1.0,0.0,perfil6
229125918.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Eletroeletronicos,0.0,0.0,1.0,6.0,Linkedin,,8.0,7.0,0.0,perfil5
366619578.0,Bacharelado,FACULDADE ANHANGUERA,Diretor,Estado,1.0,1.0,1.0,10.0,,177.0,101.0,98.0,2.0,perfil1
119679683.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Entretenimento,0.0,0.0,,9.0,,27.0,,25.0,0.0,perfil2
126687154.0,MBA,,Coordenador,Entretenimento,,,,8.0,Minha empresa - benefício LITpass,283.0,98.0,68.0,,perfil2
911021498.0,Bacharelado,Unesp,Engenheiro,,1.0,1.0,1.0,4.0,Instagram,29.0,4.0,1.0,,perfil6
373044084.0,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Outros,,0.0,,1.0,5.0,Saint Paul,63.0,38.0,37.0,1.0,perfil1
344327574.0,Bacharelado,UFPE,Analista Senior,Borracha,1.0,1.0,1.0,5.0,Outros,,22.0,22.0,0.0,perfil2
155922376.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Montadora,1.0,,,3.0,Google,,36.0,30.0,0.0,perfil2
403761896.0,Bacharelado,UFRN,Coordenador,Estado,1.0,1.0,1.0,2.0,Google,47.0,,14.0,0.0,perfil4
801644983.0,Especialização,FACULDADE ANHANGUERA,Analista,Entretenimento,1.0,1.0,1.0,5.0,YouTube,72.0,22.0,18.0,0.0,perfil3
,Especialização,UFRJ,,Montadora,,1.0,1.0,10.0,Minha empresa - benefício LITpass,42.0,5.0,4.0,0.0,perfil6
504626578.0,Tecnólogo,UFF,Engenheiro,Siderurgica,0.0,0.0,1.0,5.0,Saint Paul,40.0,39.0,,,perfil2
,Bacharelado,FACULDADE ANHANGUERA,Gerente,Siderurgica,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,22.0,5.0,1.0,0.0,perfil6
175541439.0,Especialização,UNIP,Outros,Estado,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,140.0,,140.0,5.0,perfil1
316245488.0,MBA,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Borracha,0.0,0.0,1.0,10.0,,,28.0,15.0,0.0,perfil3
121917392.0,SEM FORMAÇÃO,UNIP,Analista,Entretenimento,1.0,1.0,1.0,,Google,27.0,10.0,2.0,0.0,perfil6
399309814.0,Especialização,UFPE,,Borracha,,,1.0,6.0,YouTube,40.0,6.0,1.0,0.0,perfil6
590646076.0,MBA,UEPB,Diretor,Oleo e Gas,0.0,0.0,1.0,4.0,Outros,48.0,23.0,21.0,1.0,perfil1
569111931.0,MBA,USP,,,0.0,,1.0,,Facebook,33.0,2.0,1.0,0.0,perfil6
555932493.0,,UNICAMP,Diretor,Estado,0.0,0.0,1.0,8.0,Linkedin,92.0,,,0.0,perfil4
653057749.0,MBA,UNIP,Diretor,servicos,1.0,1.0,,,Facebook,61.0,18.0,9.0,0.0,perfil4
473597461.0,Especialização,UNIP,Sócio/Dono/Proprietário,,0.0,0.0,1.0,5.0,Google,317.0,,56.0,0.0,perfil2
355332922.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,9.0,,134.0,78.0,69.0,1.0,perfil1
219449800.0,Tecnólogo,UFSCar,Assessor,Estado,1.0,1.0,1.0,10.0,Mídia (revista/jornal/web),10.0,4.0,3.0,0.0,perfil6
100220468.0,MBA,UFSCar,,Eletroeletronicos,1.0,1.0,1.0,9.0,Instagram,258.0,108.0,66.0,0.0,perfil2
366620497.0,SEM FORMAÇÃO,UFF,Engenheiro,,1.0,,1.0,5.0,Google,,99.0,99.0,3.0,perfil1
218894631.0,SEM FORMAÇÃO,,Analista Senior,Eletroeletronicos,1.0,1.0,,5.0,,,4.0,2.0,,perfil6
454615262.0,Especialização,UFF,Diretor,Eletrodomesticos,1.0,1.0,1.0,8.0,Instagram,,18.0,7.0,0.0,perfil5
634501750.0,MBA,Unesp,Analista,servicos,0.0,,1.0,3.0,Google,33.0,6.0,3.0,0.0,perfil6
240514761.0,Licenciatura,,Gerente,Estado,0.0,0.0,1.0,,Mídia (revista/jornal/web),36.0,4.0,2.0,,perfil6
205937090.0,MBA,UFRJ,,Montadora,,1.0,1.0,,,29.0,,6.0,0.0,perfil5
,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Eletroeletronicos,0.0,0.0,1.0,7.0,,27.0,4.0,3.0,0.0,perfil6
802981024.0,,,SEM EXPERIÊNCIA,,1.0,1.0,1.0,7.0,Facebook,10.0,10.0,10.0,0.0,perfil4
772700520.0,,UFRN,Assessor,servicos,0.0,0.0,1.0,5.0,,,8.0,6.0,0.0,perfil5
211931998.0,Tecnólogo,UFF,Sócio/Dono/Proprietário,,0.0,0.0,1.0,,Outros,30.0,30.0,30.0,0.0,perfil2
626679846.0,Tecnólogo,UFRJ,Coordenador,Borracha,1.0,1.0,1.0,10.0,Outros,29.0,3.0,1.0,0.0,perfil6
556658338.0,Licenciatura,FGV-RJ,Coordenador,Montadora,0.0,0.0,1.0,7.0,Google,27.0,27.0,27.0,1.0,perfil1
660317614.0,,UFPE,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,6.0,Facebook,10.0,10.0,10.0,1.0,perfil1
596264620.0,Especialização,UNIP,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,,Google,,,,3.0,perfil1
,Especialização,,Engenheiro,Estado,1.0,1.0,1.0,4.0,Outros,10.0,10.0,8.0,0.0,perfil5
571783736.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,,,1.0,,1.0,10.0,Facebook,66.0,,,0.0,perfil5
833382429.0,Licenciatura,UNICAMP,Coordenador,servicos,0.0,0.0,1.0,9.0,Saint Paul,31.0,14.0,,0.0,perfil4
486518571.0,SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,Montadora,0.0,0.0,,3.0,Facebook,29.0,5.0,3.0,,perfil6
474380953.0,MBA,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Eletrodomesticos,0.0,0.0,1.0,3.0,Facebook,30.0,30.0,30.0,1.0,perfil1
520259002.0,MBA,UNICAMP,Analista Senior,Siderurgica,0.0,,1.0,,Outros,,61.0,61.0,0.0,perfil2
797426210.0,MBA,UFSCar,,Estado,,1.0,1.0,7.0,Instagram,49.0,,27.0,1.0,perfil1
,Licenciatura,UNICAMP,Analista Senior,Oleo e Gas,1.0,1.0,1.0,10.0,Google,31.0,3.0,1.0,,perfil6
627723038.0,Licenciatura,,Analista,Laminados,1.0,1.0,1.0,2.0,Outros,127.0,74.0,69.0,0.0,perfil2
,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Laminados,0.0,0.0,1.0,8.0,Instagram,32.0,32.0,,,perfil1
996212293.0,Especialização,UFRJ,Advogado,Entretenimento,0.0,0.0,1.0,4.0,Instagram,20.0,3.0,2.0,0.0,perfil6
164994149.0,Especialização,Escola Paulista de Direito,Diretor,Siderurgica,0.0,0.0,1.0,6.0,YouTube,25.0,,6.0,0.0,perfil5
614963485.0,Bacharelado,UFPE,Analista Senior,Estado,1.0,,,7.0,Saint Paul,61.0,61.0,61.0,0.0,perfil2
,Bacharelado,,SEM EXPERIÊNCIA,Montadora,1.0,1.0,1.0,4.0,Facebook,10.0,10.0,6.0,0.0,perfil5
484494784.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,,1.0,1.0,1.0,5.0,,97.0,54.0,50.0,0.0,perfil2
893935946.0,MBA,UFF,Diretor,Eletroeletronicos,,0.0,1.0,7.0,Google,27.0,3.0,2.0,0.0,perfil6
295835528.0,Licenciatura,UFRN,Advogado,Oleo e Gas,0.0,0.0,1.0,2.0,,19.0,18.0,16.0,1.0,perfil1
778896664.0,Bacharelado,UFSCar,Outros,e-commerce,1.0,,1.0,9.0,Facebook,27.0,3.0,1.0,0.0,perfil6
865733949.0,Bacharelado,Unesp,Coordenador,Eletroeletronicos,1.0,1.0,,2.0,,,40.0,32.0,0.0,perfil2
641580523.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,e-commerce,0.0,0.0,1.0,3.0,Facebook,18.0,,4.0,0.0,perfil6
207445918.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,,1.0,1.0,1.0,8.0,Facebook,47.0,20.0,17.0,0.0,perfil3
109443810.0,MBA,UFRN,,Laminados,0.0,0.0,,4.0,Instagram,13.0,6.0,6.0,0.0,perfil5
,SEM FORMAÇÃO,,Assessor,Eletrodomesticos,0.0,0.0,1.0,,Instagram,31.0,3.0,1.0,0.0,perfil6
100681186.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Assessor,Oleo e Gas,0.0,0.0,1.0,,,21.0,21.0,,0.0,perfil2
462575674.0,SEM FORMAÇÃO,UEPB,Diretor,Eletrodomesticos,1.0,,1.0,7.0,YouTube,85.0,85.0,84.0,0.0,perfil2
375665331.0,SEM FORMAÇÃO,UNIP,Advogado,Siderurgica,0.0,0.0,1.0,6.0,,33.0,4.0,1.0,0.0,perfil6
180643862.0,Bacharelado,UFF,SEM EXPERIÊNCIA,,0.0,0.0,1.0,9.0,Instagram,112.0,62.0,44.0,0.0,perfil2
969642482.0,SEM FORMAÇÃO,UNICAMP,Assessor,Siderurgica,1.0,,1.0,10.0,Outros,65.0,,21.0,0.0,perfil2
321356742.0,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,servicos,0.0,0.0,1.0,5.0,Facebook,71.0,20.0,17.0,0.0,perfil3
975200225.0,Licenciatura,UFPE,Outros,e-commerce,1.0,1.0,1.0,,Instagram,311.0,,59.0,0.0,perfil2
314323198.0,Especialização,UFRN,Analista,Eletroeletronicos,1.0,1.0,1.0,10.0,,27.0,9.0,,0.0,perfil5
780529482.0,Licenciatura,USP,Sócio/Dono/Proprietário,Montadora,,0.0,1.0,6.0,Outros,61.0,60.0,59.0,1.0,perfil1
987915503.0,MBA,UNICAMP,Engenheiro,Siderurgica,0.0,0.0,1.0,2.0,Saint Paul,27.0,,1.0,0.0,perfil6
733498005.0,Tecnólogo,FACULDADE ANHANGUERA,Analista Senior,Laminados,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,87.0,,42.0,1.0,perfil1
341225659.0,Especialização,Universidade Metodista de Sao Paulo,Analista,Siderurgica,1.0,1.0,1.0,7.0,Outros,316.0,114.0,83.0,0.0,perfil2
140177136.0,MBA,UFF,Analista,Entretenimento,1.0,1.0,1.0,6.0,Outros,222.0,105.0,99.0,0.0,perfil2
779080140.0,Tecnólogo,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Estado,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),31.0,10.0,9.0,0.0,perfil4
704109214.0,Tecnólogo,UNIP,Gerente,Siderurgica,0.0,0.0,1.0,7.0,Instagram,100.0,52.0,46.0,0.0,perfil2
282917549.0,SEM FORMAÇÃO,UFRJ,Analista,Borracha,0.0,0.0,1.0,8.0,Saint Paul,29.0,29.0,29.0,1.0,perfil1
566598045.0,Licenciatura,,Analista Senior,Borracha,0.0,0.0,1.0,3.0,Linkedin,,21.0,19.0,0.0,perfil3
720220984.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Siderurgica,0.0,0.0,1.0,9.0,Outros,9.0,3.0,2.0,0.0,perfil6
315893788.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Eletrodomesticos,0.0,0.0,1.0,,YouTube,26.0,,12.0,,perfil4
855360042.0,Bacharelado,UFPE,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,7.0,,30.0,,1.0,0.0,perfil6
821975715.0,Especialização,USP,Coordenador,,0.0,0.0,1.0,9.0,Instagram,33.0,,4.0,0.0,perfil6
718674821.0,MBA,UFRN,Sócio/Dono/Proprietário,Montadora,,1.0,1.0,,Facebook,116.0,83.0,70.0,,perfil1
508509575.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,e-commerce,,,1.0,8.0,Facebook,,10.0,8.0,0.0,perfil5
853549729.0,,Unesp,Outros,Eletrodomesticos,,1.0,1.0,10.0,Facebook,,5.0,2.0,,perfil6
203680601.0,MBA,UFPE,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,3.0,,94.0,,69.0,,perfil2
576763875.0,SEM FORMAÇÃO,UNICAMP,Analista,e-commerce,,1.0,,5.0,Google,29.0,,1.0,0.0,perfil6
436191540.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,3.0,Saint Paul,,4.0,4.0,,perfil6
466162835.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Entretenimento,1.0,1.0,1.0,7.0,Outros,81.0,,12.0,0.0,perfil4
547375763.0,,UFF,Analista Senior,,0.0,0.0,1.0,6.0,Linkedin,10.0,,6.0,,perfil5
971807249.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Siderurgica,0.0,0.0,1.0,,Instagram,11.0,4.0,1.0,0.0,perfil6
198355456.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,60.0,32.0,30.0,,perfil2
327357141.0,SEM FORMAÇÃO,USP,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,9.0,Instagram,84.0,55.0,45.0,,perfil2
275109341.0,Tecnólogo,,,Entretenimento,0.0,0.0,1.0,,Outros,974.0,,108.0,1.0,perfil1
413819086.0,Bacharelado,UEPB,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,2.0,,87.0,82.0,82.0,,perfil2
335953455.0,Tecnólogo,UEPB,Coordenador,Eletroeletronicos,0.0,0.0,1.0,7.0,,87.0,19.0,13.0,0.0,perfil4
930330159.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Estado,1.0,1.0,1.0,5.0,YouTube,10.0,9.0,5.0,0.0,perfil5
198475063.0,Bacharelado,UFRN,Engenheiro,Eletroeletronicos,1.0,1.0,1.0,2.0,Google,53.0,20.0,16.0,0.0,perfil3
